address,city,compname,contents,education,industry,jobgood,jobname,jobway,month,salary,size,url
北京,北京,萌石科技,职位描述：【工作职责】1、负责业务数据、行业信息收集整理，支持业务部门运营数据需求，对多种数据源进行分析、挖掘，寻找有价值的信息。2、提供分析报告，对游戏设计、运营活动的效果给予评估。3、参与数据挖掘业务分析的体系化建设，推动业务发展。【岗位要求】1、本科以上学历；2、热爱游戏，有较丰富的游戏经验；有多机种、多类型游戏经验者优先。注意：网站招聘信息过多回复可能不及时，了解最新信息及投递简历请关注微信公众号：萌石（公众号添加，搜索萌石）??,本科,计算机/互联网,职位诱惑：发展前景好 交通便利 游戏公司 氛围轻松,游戏数据分析实习生,3天／周,实习3个月,100-150／天,15-50人,https://www.shixiseng.com/intern/inn_5u9wuenljzif
北京,北京,人人车,"职位描述：职位要求1.搭建业务指标体系，并进行指标分解，为业务决策提供支持2.监察数据指标，设计指标预警方案，给出业务建议3.对接入数据的质量可用性监测4.构建用户分析体系，包含用户行为分析，用户画像分析等5.结合业务需求，前瞻性规划数据分析体系，对输出的内容负责6.与需求方定期沟通，了解业务痛点，挖掘可输出的数据和产品结合点任职要求1.统招本科及以上学历，社会学、经济学、统计学等和数据分析高度相关专业,211,985优先。2.2018年和2019年毕业生，有相关实习经验者优先。",本科,互联网,职位诱惑：可转正,数据分析,5天／周,实习3个月,100-150／天,2000人以上,https://www.shixiseng.com/intern/inn_9247ra1bff3j
北京,北京,今日头条,职位描述：职位描述：1、负责数据仓库架构设计、建模和ETL开发，构建可扩展的数据仓库和分析解决方案；2、负责分析和解释产品试验，市场活动等的结果，为产品改进，推广试验等提供数据支持；3、负责建立用户数据分析模型，针对用户行为进行数据监控和统计，发现用户行为模式与规律，为改进推荐系统提供支持。职位要求：1、良好的数据敏感度，能从海量数据发现问题；2、有数据仓库理论和实践经验，熟悉数据仓库相关技术；3、有常用数据分析工具的相关经验；4、有大数据集、分布式计算工具（Map/Reduce，Hadoop，Hive等）工作经验优先；5、思路清晰，善于思考，有很强的数据分析能力，能独立分析问题并推动解决问题；6、能够长期实习并有转正意向的优先。,本科,移动互联网,职位诱惑：免费三餐，优厚房补，休闲下午茶，健身房，扁平化管理，mentor很nice。,数据仓库与数据分析实习生,4天／周,实习3个月,280-320／天,2000人以上,https://www.shixiseng.com/intern/inn_nxszdob7kzig
上海,上海,汇纳科技,职位描述：工作职责：1、配合大数据挖掘和分析，进行数据清洗等工作2、根据数据分析需求进行相关数据收集，基础数据加工3、配合进行数据分析等相关工作任职要求：1、本科或以上学历，接收非应届生2、熟练运用Excel、PPT等工具软件3、强烈责任心，并能承受一定的工作压力；开朗的性格，良好的沟通能力4、有稳定工作时间者优选,本科,计算机/互联网,职位诱惑：上市公司 办公环境nice 晋升空间大,数据分析师实习生,3天／周,实习3个月,100-120／天,500-2000人,https://www.shixiseng.com/intern/inn_pjvcfd6rb8wu
长沙,长沙,科域生物,职位描述：注意：该岗位要求出勤，招聘对象主要针对于长沙本地大二，大三，研一，研二在校大学生岗位职责：1、实习生岗位培训、跟进实习生任务分配；2、组内工作数据审核和实验图片跟进处理；3、数据能力分析提升和技术提升。岗位要求：1.本科及以上学历，统计学、预防医学、生物统计学、医学统计学等统计相关专业；2.熟练掌握统计相关知识，熟练使用Excel运算技术，熟练使用SPSS、GraphPadPrism、SHEsis等统计相关软件优先；3.通过英语四六级，熟悉临床数据分析、挖掘、建模优先；4.熟悉万方，知网，Pubmed等常用数据库使用者优先；5.做事认真仔细、有耐性；上班时间：冬季（11月1日-3月31日）：上午9：00-12：00；下午1：30-5：30夏季（4月1日-10月31日）：上午8：30-12：00；下午2：00-5：30茶歇下午：3：00-3：30（7小时工作制，周末双休）,本科,医药,"职位诱惑：1.弹性的出勤选择，适合优秀的在校大学生；
2.前期可带薪接受专业的岗位培训，更有舒适的工作环境；
3.实习生工作时间要求每周最低3天，可周末出勤，可半天出勤；
4.与实习生付出成正比的薪酬，完善的奖励机制，出色完成任务的优秀实习生可获得额外津贴；
5.实习期满三个月的实习生公司予以开具相应的实习证明。",数据统计分析,3天／周,实习6个月,100-200／天,50-150人,https://www.shixiseng.com/intern/inn_z6etnab47ucd
上海,上海,游族网络,职位描述：岗位职责:在市场推广中，对用户前期行为数据（包括广告用户行为、媒体用户行为等）的整理、分析，为线上市场推广提供优化策略。任职资格:1、本科及以上学历，统计学、数学、计算机、信息管理等相关专业；2、熟练操作office办公软件，会使用专业统计软件；3、热爱游戏，富有团队协作精神，做事细心、踏实，具有强烈的责任心；4、加分项：有海量数据分析、商业智能分析经历者；,不限,计算机/互联网,职位诱惑：福利好、待遇好、上市公司,数据分析-海归（2018校园）,5天／周,实习3个月,160-280／天,500-2000人,https://www.shixiseng.com/intern/inn_0clmw5vdrbsd
北京,北京,凤凰新媒体,职位描述：【凤凰网大数据分析工程师】实习职位描述：负责凤凰新闻客户端数据中心数据分析报表/报告工作岗位要求：1、熟练掌握ppt、sql、excel、可视化图表工具；2、熟悉python/shell其中任一脚本者优先；3、熟悉hadoop/hive/mapreduce者优先；4、实习要求1周4天以上，有相关项目经验优先，应届生可提供转正offer；5、主要工作内容负责输出数据分析报告；6、学校985、211优先。,本科,文化传媒,职位诱惑：大公司，机会多，发展好，免费班车，福利待遇好,大数据分析工程师,4天／周,实习9个月,150-200／天,2000人以上,https://www.shixiseng.com/intern/inn_pj5o0drhe3jz
北京,北京,绿盟科技,职位描述：工作职责1、跟踪信息安全各领域的变化趋势；2、收集信息安全数据，分析威胁情报平台数据；3、对数据进行处理和关联分析；4、对信息进行分析和展现。任职资格1、在信息安全领域的各分支有较广的知识面；2、熟练阅读英文资料的能力；3、了解大规模数据收集分析和处理；4、熟悉java/python等编程语言；5、熟悉1-2种大数据分析平台；6、善于沟通和表达；7、有一定文档撰写能力。具备以下技能优先考虑：1、了解网络安全，熟悉各类安全产品；2、了解若干威胁情报平台；3、了解安全检测防护和取证技术；4、实习时间超过半年优先考虑。,本科,信息安全,职位诱惑：午餐吃到饱、饮料喝到爽、技术大牛贴身指导、HR小姐姐悉心呵护、舞台很大、等你来燥,数据分析研究员（北京-实习-创新中心）J10859,4天／周,实习4个月,100-180／天,500-2000人,https://www.shixiseng.com/intern/inn_940xicrysocb
上海,上海,前程无忧,职位描述：工作地点：上海-静安区工作时间：2018年3月-12月份（每周至少可以出勤3天，至少3个月以上）职位要求：1．熟练使用Python，会使用Pandas进行数据分析；2．熟悉网络爬虫，掌握正则表达式；3．2019年毕业，计算机专业和统计学专业优先。工作内容及职责：1．负责定时整理清洗公司数据，包括字段标准化、分离字段内容、生成新表等操作；2．统计各个渠道的相关数据，提供分析报告；3．根据业务需求，筛选目标数据；4．协助师傅跟进其他项目。,不限,企业服务,职位诱惑：可转正,数据分析【实习生】,3天／周,实习10个月,113-114／天,2000人以上,https://www.shixiseng.com/intern/inn_fubqbwvwwabu
北京,北京,有时数联,"职位描述：1.数学专业，或者数理统计相关专业，或者计算机专业，或者计量经济专业2.熟悉Java或C++,Phython，R或Matlab等编程、数据分析与建模工具3.学习成绩良好，尤其是数学或者统计相关科目成绩良好4.具有刻苦钻研的精神，能够自我激励，主动思考，深入研究5.英语水平达到国家CET6级，能够熟练读写专业文献6.能够每周至少工作3个工作日以上，能够全职者优先",本科,计算机/互联网,职位诱惑：技术大牛 五险一金 定期团建,数据分析师助理,3天／周,实习11个月,100-150／天,50-150人,https://www.shixiseng.com/intern/inn_d8ylerje6t94
上海,上海,时光数据工作坊,"职位描述：工作描述：1、对零售与电商行业进行研究，撰写行业研究报告、专业文章；2、持续对相关行业数据和信息收集及研究，数据解读；3.根据具体项目要求，开展数据调研，问卷设计；4、配合团队能高效、优质地完成工作，保证总体工作进度。任职资格：1、市场、统计、经济、金融、电子商务、社会心理类专业本科以上学历；2、	具有出色的文字及语言表达能力；3、	工作细致耐心，责任心强，良好的沟通能力，能够灵活解决项目过程中各种问题；4、	良好的数据敏感度与逻辑分析能力,独立思考能力强，能从海量数据洞察与分析结果；特别注意：技术大咖，程序猿不是我们要的哦有艾瑞易观工作经验的分析师加分。",本科,计算机/互联网,职位诱惑：免费零食、饮料，不打卡,数据分析,5天／周,实习12个月,100-200／天,少于15人,https://www.shixiseng.com/intern/inn_b0kbwcngfh2a
"北京,西安,厦门,上海",北京,途家网,"职位描述：岗位职责:1、	根据公司业务需求，通过数据挖掘对数据进行诊断及分析，建立分析模型及优化，为业务管理提供决策建议和数据支持。2、	负责项目的需求调研，数据分析和数据挖掘模型，通过对数据进行分析挖掘规律及对未来进行预测。3、	负责数据挖掘模型的构建、维护、部署和评估。	　	　	　	　	　4、	整理编写数据分析报告，及时发现和分析其中变化和问题，为业务发展提供决策支持。5、	独立完成项目需求规划、方案设计、实施管理和项目成果质量把控。任职资格:1、	统计、计算机、信息、数学、金融等相关专业本科及以上学历；2、	具有互联网、OTA/住宿行业实习（工作）经验优先；3、	具有设计报告与数据分析模型的能力；对数据驱动业务有深入理解，对数据与业务方面有足够敏感性；4、	熟悉相关数据分析和挖掘工具，如：PythonRSASclementine；熟悉至少一种数据库软件，如：oracle、mysql、sqlserver等，熟悉hadoop者优先；5、	具有清晰的逻辑思维能力，项目管理能力、分析、处理、应变及独立解决问题的能力；6、	热爱工作，具有较强的抗压能力，责任感强。语言表达能力、沟通能力佳；7、	熟练使用办公软件，会用PPT制作精美的分析报告。",本科,计算机/互联网,职位诱惑：六险一金午餐补助绩效奖金弹性工作公司E轮,数据分析师(001372),5天／周,实习3个月,350-500／天,2000人以上,https://www.shixiseng.com/intern/inn_0e5kcgnslkdp
